ID,name,sub_category,country_name,launched,deadline,goal,pledged,currency,backers,outcome
4327,"RPG 3.1","Tabletop Games",US,"2014-03-20 00:00:00","2014-04-22 00:00:00",500,965,USD,78,successful
6882,"Thwang! - The Thwang-Tastic Family Game For 2-4 Players!","Tabletop Games",GB,"2017-03-06 00:00:00","2017-05-01 00:00:00",5175.78,940.7,GBP,9,canceled
10191,"Major Effect Dice: The Portal design (Canceled)","Tabletop Games",US,"2014-12-01 00:00:00","2015-01-17 00:00:00",3000,938,USD,64,canceled
8316,"Interference - Custom Playing Card Deck - by USPCC","Playing Cards",US,"2015-01-27 00:00:00","2015-02-26 00:00:00",19000,933,USD,55,failed
12123,"Old West Buildings for HO Scale Train Layouts & Wargaming","Tabletop Games",US,"2017-12-26 00:00:00","2018-01-16 00:00:00",1500,921,USD,15,live
533,"Friday Night Boards","Tabletop Games",US,"2015-04-06 00:00:00","2015-05-06 00:00:00",500,901,USD,25,successful
7445,"The Inmates Are Running The Asylum!","Playing Cards",US,"2014-12-16 00:00:00","2015-01-15 00:00:00",10000,890,USD,25,failed
11623,"Tides of Fate","Tabletop Games",US,"2016-09-06 00:00:00","2016-10-10 00:00:00",100000,884,USD,15,canceled
1719,"MIND THE GAP - A Pop Culture Fill-in-the-Blank Game","Tabletop Games",CA,"2017-05-30 00:00:00","2017-06-29 00:00:00",3704.85,883.76,CAD,16,failed
12440,"Dark Obelisk: A Dynamic Adventure Path for Pathfinder RPG","Tabletop Games",US,"2016-02-02 00:00:00","2016-03-03 00:00:00",560,878,USD,56,successful
6142,"Fantasy Football: Draft, Deals, and Dice (FF3D) (Canceled)","Tabletop Games",US,"2015-08-10 00:00:00","2015-09-05 00:00:00",15000,876,USD,26,canceled
14443,"Use Your Words - Party Game","Tabletop Games",US,"2015-07-02 00:00:00","2015-08-01 00:00:00",6000,860,USD,26,failed
10761,"Minions and Heroes","Tabletop Games",US,"2013-06-08 00:00:00","2013-07-08 00:00:00",11000,845,USD,16,failed
4877,"Wicked Wombats- a strategy card game full of action & fun","Playing Cards",US,"2017-11-21 00:00:00","2017-12-21 00:00:00",7500,841,USD,21,failed
7790,"CHOMP! Zombie Apocalypse Role Playing Game","Tabletop Games",US,"2015-10-09 00:00:00","2015-11-08 00:00:00",600,828,USD,23,successful
236,"Passing Shot: Dice Tennis Game","Tabletop Games",US,"2011-12-29 00:00:00","2012-01-28 00:00:00",500,813,USD,30,successful
8252,"Heavy Metal: Insane Vehicular Combat","Tabletop Games",US,"2017-01-18 00:00:00","2017-03-19 00:00:00",60000,787,USD,10,failed
14892,"Age Of Heroes - a revolutionary character building boardgame","Tabletop Games",US,"2015-05-27 00:00:00","2015-06-26 00:00:00",2500,759,USD,14,failed
13386,"North Vs. South Card Game","Tabletop Games",US,"2017-04-24 00:00:00","2017-05-24 00:00:00",10000,742,USD,21,canceled
11886,"Hunny Hunters: A Card and Tile Game of Memory and Deception","Tabletop Games",GB,"2014-11-21 00:00:00","2014-12-22 00:00:00",8544.75,741.06,GBP,29,failed
9980,"Shootout! The High Noon Card Game(CANCELLED) (Canceled)","Tabletop Games",US,"2015-07-30 00:00:00","2015-09-04 00:00:00",5869,709,USD,20,canceled
14606,"Roar of the Dragon","Tabletop Games",US,"2015-06-04 00:00:00","2015-07-03 00:00:00",18000,704,USD,14,failed
1781,"Bankers and Robbers","Tabletop Games",NZ,"2016-10-25 00:00:00","2016-11-29 00:00:00",14198.49,691.11,NZD,38,canceled
2411,"Absolute Corruption: The Deceitful Card Game","Tabletop Games",US,"2016-06-02 00:00:00","2016-07-05 00:00:00",10000,687,USD,27,failed
12683,"Coming back soon (Canceled)","Playing Cards",US,"2016-04-03 00:00:00","2016-04-30 00:00:00",7670,681.13,USD,29,canceled
8483,"Elemental Lotus Dice - 2nd","Tabletop Games",NZ,"2015-08-25 00:00:00","2015-09-14 00:00:00",32.25,651.49,NZD,27,successful
5959,"TekkoShodown: The Massive Multiplayer Card-Based RPG","Tabletop Games",US,"2014-03-24 00:00:00","2014-05-11 00:00:00",2530,637,USD,17,failed
7102,"Point Playing Cards By Jason Nguyen (Canceled)","Playing Cards",US,"2015-08-10 00:00:00","2015-09-09 00:00:00",10000,637,USD,26,canceled
2665,"Infect - Strategy Board game","Tabletop Games",CA,"2014-05-08 00:00:00","2014-06-07 00:00:00",32261.04,622.18,CAD,13,failed
5820,"Dirty Lines: A Game For Dirty Minds","Playing Cards",US,"2017-01-09 00:00:00","2017-02-08 00:00:00",6000,616,USD,12,failed
11205,"MADCAP LEAGUE COMEDY FOOTBALL / SOCCER GAME (Canceled)","Tabletop Games",GB,"2013-06-17 00:00:00","2013-07-17 00:00:00",15260.19,611.93,GBP,8,canceled
1786,"ZoomSchwartzProfiglianoCards, the only hot potato card game.","Playing Cards",CA,"2015-07-08 00:00:00","2015-08-03 00:00:00",9172.91,608.47,CAD,14,failed
1956,"Novelty:Spinning Top Dice Paperweight","Tabletop Games",US,"2014-12-15 00:00:00","2015-01-26 00:00:00",8400,601,USD,18,failed
11835,"Hench: The Game","Tabletop Games",US,"2011-11-02 00:00:00","2011-12-27 00:00:00",5000,600,USD,25,failed
14531,"Razor Girls 2015 Fantasy Experience","Tabletop Games",US,"2014-07-15 00:00:00","2014-08-05 00:00:00",20000,588,USD,33,failed
4872,"Aydolon: Age of Heroes","Tabletop Games",US,"2017-10-23 00:00:00","2017-11-18 00:00:00",6500,585,USD,11,canceled
2360,"2 Player Expandable Tabletop Game: Lands & Lore","Tabletop Games",US,"2017-06-20 00:00:00","2017-07-20 00:00:00",10000,584,USD,13,canceled
13945,"Color Swap! An easy game for everyone!","Tabletop Games",US,"2016-06-06 00:00:00","2016-07-06 00:00:00",2000,574.66,USD,27,failed
5123,"Hatfield vs McCoy - Card Game Launch","Tabletop Games",US,"2013-05-14 00:00:00","2013-06-13 00:00:00",25000,551,USD,14,failed
9551,"Race to Earth 2: The Strategic Space Board Game (Canceled)","Tabletop Games",US,"2014-07-08 00:00:00","2014-08-07 00:00:00",5000,545,USD,22,canceled
5467,"Traveling with Scrabble","Tabletop Games",US,"2017-05-30 00:00:00","2017-07-01 00:00:00",2000,535,USD,5,failed
9832,"The March of the Warden - A 5e RPG Campaign","Tabletop Games",DE,"2016-09-11 00:00:00","2016-10-11 00:00:00",110.02,534.69,EUR,33,successful
7337,"White and Black Elephant Gift Exchange","Tabletop Games",US,"2015-10-23 00:00:00","2015-11-23 00:00:00",800,529,USD,21,failed
7019,GLORY,"Tabletop Games",US,"2017-06-16 00:00:00","2017-07-16 00:00:00",2500,526,USD,23,failed
12177,"Mage Rage - A Deck Building Card Game from 2 Wolves Games","Tabletop Games",US,"2016-09-19 00:00:00","2016-10-19 00:00:00",4250,507,USD,22,failed
4658,"Besieged! A Strategic, Shed Style Card Game (Canceled)","Tabletop Games",US,"2015-08-04 00:00:00","2015-09-03 00:00:00",9999,500,USD,21,canceled
11950,"Happy Hour Drinking Games","Tabletop Games",CA,"2014-04-30 00:00:00","2014-05-30 00:00:00",4614.25,483.57,CAD,20,failed
7200,"Ace Alcohol  Education Playing Cards","Tabletop Games",US,"2013-02-09 00:00:00","2013-03-16 00:00:00",25000,480,USD,27,failed
3269,"AceHole: The customizable card drinking game","Tabletop Games",US,"2017-10-31 00:00:00","2017-12-04 00:00:00",10000,477,USD,13,failed
1546,"Pirates Lagoon","Tabletop Games",US,"2017-07-27 00:00:00","2017-08-19 00:00:00",3000,470,USD,10,failed
961,"Pitch and Hit Card Baseball","Tabletop Games",US,"2017-09-12 00:00:00","2017-10-12 00:00:00",10000,461,USD,10,failed
12913,"Action Mat Football -- Football Strategy Board Game","Tabletop Games",US,"2014-01-10 00:00:00","2014-03-11 00:00:00",75000,426,USD,12,failed
3539,"¡DRAW! by WiseGuy Games","Tabletop Games",US,"2014-09-22 00:00:00","2014-10-20 00:00:00",2000,423,USD,16,failed
8591,"Dragon Ball Dice","Tabletop Games",US,"2015-05-01 00:00:00","2015-05-31 00:00:00",30000,423,USD,16,failed
4189,"UmpCard Baseball Game","Tabletop Games",US,"2016-04-25 00:00:00","2016-05-25 00:00:00",15750,402,USD,12,failed
403,"PRO: Professional Racing Ops (Canceled)","Tabletop Games",US,"2013-10-26 00:00:00","2013-11-25 00:00:00",50000,399,USD,6,canceled
11430,"SF Denton Game Fish of New York Art Card Deck","Playing Cards",US,"2015-03-20 00:00:00","2015-04-19 00:00:00",300,396,USD,26,successful
6815,"Hungry Minds Study Games Box","Tabletop Games",CA,"2015-04-10 00:00:00","2015-05-19 00:00:00",16393.44,392.62,CAD,12,failed
9428,"DrugLord: This tabletop drug war will end the war on drugs.","Tabletop Games",IT,"2017-05-23 00:00:00","2017-06-22 00:00:00",74412.58,392.17,EUR,5,failed
8045,"Pizza World","Tabletop Games",US,"2017-10-08 00:00:00","2017-11-14 00:00:00",25000,390,USD,15,failed
5220,"Kingdoms: Fitness Adventure Game (Canceled)","Playing Cards",US,"2015-10-20 00:00:00","2015-11-28 00:00:00",2000,384,USD,27,canceled
1321,"Genesis Virus, Year 1. (Canceled)","Tabletop Games",US,"2016-01-01 00:00:00","2016-01-31 00:00:00",8000,382,USD,13,canceled
499,"Santa Banta Naughty Nice","Tabletop Games",CA,"2016-11-21 00:00:00","2017-01-10 00:00:00",12175.63,371.36,CAD,13,canceled
8142,"Fleet Battles, Card Game","Playing Cards",US,"2015-03-31 00:00:00","2015-04-30 00:00:00",5000,362,USD,12,failed
9915,"Americana Deck","Playing Cards",US,"2014-08-13 00:00:00","2014-09-12 00:00:00",1,358,USD,9,successful
10868,"Hollytown. Talent Agency. Retro Card Game. (Canceled)","Tabletop Games",US,"2015-02-10 00:00:00","2015-03-13 00:00:00",6600,353,USD,16,canceled
12089,"TILE KING","Tabletop Games",US,"2017-04-18 00:00:00","2017-06-02 00:00:00",2608,348,USD,2,failed
2259,"ConClave Gaming Convention (Canceled)","Tabletop Games",US,"2016-05-01 00:00:00","2016-05-31 00:00:00",6500,335,USD,13,canceled
11084,"And I'm Out!","Tabletop Games",US,"2016-08-09 00:00:00","2016-09-08 00:00:00",12500,334,USD,17,failed
10828,"Beer Fest: The Board Game (Canceled)","Tabletop Games",US,"2014-10-03 00:00:00","2014-11-02 00:00:00",20000,312,USD,9,canceled
2245,"Worlds Worst - Pack Of Jerks Edition, and you could be one!","Playing Cards",GB,"2015-02-13 00:00:00","2015-04-14 00:00:00",12017.24,309.44,GBP,8,failed
2893,"EKI - The Station","Tabletop Games",US,"2016-09-30 00:00:00","2016-10-30 00:00:00",5500,298,USD,8,failed
2616,"SubWar the Card and Token Game","Tabletop Games",US,"2014-07-26 00:00:00","2014-08-25 00:00:00",10000,295,USD,11,failed
13604,"BIOTANK - Gods of the Apocalypse","Playing Cards",US,"2015-05-23 00:00:00","2015-07-07 00:00:00",5000,295,USD,8,failed
1626,"Saloon Tycoon: The tile game that builds out & UP!","Tabletop Games",US,"2016-02-18 00:00:00","2016-04-13 00:00:00",20000,293,USD,9,canceled
9195,"SPACE CHASE tm","Tabletop Games",US,"2016-06-05 00:00:00","2016-07-07 00:00:00",6900,291,USD,8,failed
9431,"L.O.R.D Playing Cards (Canceled)","Tabletop Games",AU,"2014-04-02 00:00:00","2014-05-02 00:00:00",11111.11,288.89,AUD,17,canceled
960,"SAVE LIVES - HELP YOUNG PEOPLE STAY OFF DRUGS!!!","Tabletop Games",US,"2012-02-21 00:00:00","2012-04-20 00:00:00",12500,278,USD,8,failed
12870,"Ultimate Drama","Tabletop Games",US,"2012-02-08 00:00:00","2012-03-09 00:00:00",4200,272.48,USD,15,failed
204,"Masters of Blöödirön (Canceled)","Tabletop Games",US,"2015-06-03 00:00:00","2015-06-24 00:00:00",4600,270,USD,18,canceled
10481,"Help Playtest & Develop a New Game!","Tabletop Games",US,"2012-02-27 00:00:00","2012-03-28 00:00:00",400,268,USD,12,failed
11585,"The RatRace Board Game","Tabletop Games",GB,"2013-04-19 00:00:00","2013-05-25 00:00:00",761.79,262.06,GBP,11,failed
12844,"Quizmania - the first board game with VR experience!","Tabletop Games",US,"2017-08-02 00:00:00","2017-09-02 00:00:00",49000,260,USD,10,failed
501,"ComboClassClash, fantasy/strategy Card Game (Canceled)","Tabletop Games",US,"2014-12-20 00:00:00","2015-01-19 00:00:00",10000,252,USD,6,canceled
10224,"Property Manager Card Game","Tabletop Games",US,"2014-06-27 00:00:00","2014-07-27 00:00:00",5000,244,USD,13,failed
750,"IOH: Fun New Card Game","Tabletop Games",US,"2013-11-05 00:00:00","2013-12-05 00:00:00",7000,237,USD,13,failed
1022,"Strangely Assembled Mutants S.A.M.","Playing Cards",US,"2017-06-21 00:00:00","2017-07-21 00:00:00",30000,235,USD,4,canceled
1222,"Mission Unstoppable Board Game- The Game of Principles","Tabletop Games",US,"2015-11-12 00:00:00","2015-12-10 00:00:00",10000,224,USD,8,failed
6415,"Board game CARGOMASTER","Tabletop Games",DE,"2015-11-25 00:00:00","2015-12-25 00:00:00",4354.78,213.38,EUR,9,failed
3506,"Kommands Board Game - Gather, Build, Battle!","Tabletop Games",CA,"2017-06-04 00:00:00","2017-07-04 00:00:00",770.77,211.19,CAD,5,failed
4774,"25mm scale building maps","Tabletop Games",US,"2015-11-22 00:00:00","2015-12-07 00:00:00",50,201,USD,9,successful
6830,"Vampire team.Metal!!28mm.Medieval Football!!Equipo Vampiros.","Tabletop Games",ES,"2017-11-04 00:00:00","2017-11-14 00:00:00",943.6,198.16,EUR,4,failed
1192,"Kids Bible Card Game","Tabletop Games",US,"2013-01-29 00:00:00","2013-02-28 00:00:00",7000,189,USD,5,failed
7859,"The Commune of Courolempierre","Tabletop Games",US,"2017-11-23 00:00:00","2017-12-23 00:00:00",5000,186,USD,9,failed
7749,"OVI DICE (Canceled)","Tabletop Games",US,"2015-04-03 00:00:00","2015-06-02 00:00:00",2015,180,USD,4,canceled
11380,"Paper Adventure: A FUN way for the whole family to game!","Tabletop Games",US,"2017-11-19 00:00:00","2017-11-28 00:00:00",25,173,USD,40,successful
7116,"TRACK YOUR AMMO SUPPLIES!","Tabletop Games",US,"2012-09-25 00:00:00","2012-10-25 00:00:00",1500,172,USD,7,failed
12249,"Temptress LIMITED Playing Card and TAROT DECK 1/100","Playing Cards",US,"2017-04-05 00:00:00","2017-04-19 00:00:00",99,168,USD,3,canceled
9582,"Rise of the Dragon Lords","Tabletop Games",US,"2015-04-14 00:00:00","2015-05-14 00:00:00",14000,159,USD,4,failed
703,"The King is Dead - Card Game","Tabletop Games",GB,"2016-03-17 00:00:00","2016-04-16 00:00:00",287.56,152.41,GBP,9,failed
5854,"UK Games Expo 2016 coverage","Tabletop Games",GB,"2016-05-23 00:00:00","2016-05-28 00:00:00",72.16,144.32,GBP,14,successful
8907,"Board Game Character Miniature Sculpted Player Needed!","Tabletop Games",US,"2013-11-09 00:00:00","2013-12-09 00:00:00",5000,143,USD,6,failed
1662,"What the DRUMPF!!","Tabletop Games",GB,"2016-07-17 00:00:00","2016-08-16 00:00:00",4580.79,141.35,GBP,4,canceled
10281,"Drag Show the Drinking Game","Tabletop Games",US,"2011-03-15 00:00:00","2011-04-15 00:00:00",2500,140,USD,7,failed
9124,"TriGen 3D Board Game","Tabletop Games",US,"2015-05-14 00:00:00","2015-06-13 00:00:00",18500,139,USD,3,failed
10778,"Game of Thrones House Dice","Tabletop Games",NL,"2017-07-24 00:00:00","2017-08-13 00:00:00",234.8,132.66,EUR,9,canceled
8031,"3d Chess Set (Canceled)","Tabletop Games",US,"2015-09-08 00:00:00","2015-10-08 00:00:00",50000,131,USD,3,canceled
2760,"Clash of Bonds CCG (Canceled)","Tabletop Games",US,"2013-11-25 00:00:00","2014-01-24 00:00:00",10000,130,USD,7,canceled
14833,"Combat GO! The FIRST of MANY games from 3BP!","Tabletop Games",US,"2016-11-14 00:00:00","2016-12-14 00:00:00",11000,124,USD,5,failed
3085,"Skkrambled™: The Official ChikkinChamps™ Trading Card Game","Tabletop Games",US,"2013-02-18 00:00:00","2013-03-21 00:00:00",56000,123.51,USD,7,failed
12662,"3D Printed HeroClix!! (Canceled)","Tabletop Games",US,"2015-01-08 00:00:00","2015-02-20 00:00:00",2500,121,USD,3,canceled
6097,"Gamey McGameface","Playing Cards",US,"2016-05-24 00:00:00","2016-06-23 00:00:00",7000,115,USD,4,failed
3498,"ARC: Age of Rising Conflict","Playing Cards",US,"2016-01-27 00:00:00","2016-02-25 00:00:00",10000,113,USD,4,failed
11478,"Hideout Havoc (Card and Web Game)","Tabletop Games",US,"2011-07-01 00:00:00","2011-07-31 00:00:00",25000,110,USD,2,failed
12972,"Chess: "The 100 years war" edition","Tabletop Games",US,"2017-10-07 00:00:00","2017-11-06 00:00:00",6000,110,USD,2,failed
9826,"Elite Dart Challenge","Tabletop Games",US,"2012-07-23 00:00:00","2012-08-22 00:00:00",40000,101,USD,3,failed
735,"FUNDING FOR NEW ZOMBIE-THEMED BOARD GAME PRODUCTION","Tabletop Games",GB,"2016-05-18 00:00:00","2016-06-17 00:00:00",7143.57,100.01,GBP,7,failed
1305,"Morbid Games","Playing Cards",US,"2017-04-08 00:00:00","2017-05-08 00:00:00",5000,100,USD,4,failed
11688,"Cats Kittens Chaos Backer's Deck","Playing Cards",US,"2016-09-16 00:00:00","2016-10-24 00:00:00",10000,100,USD,1,canceled
8494,"Dreamhack (Canceled)","Tabletop Games",US,"2013-09-20 00:00:00","2013-10-20 00:00:00",2500,97,USD,3,canceled
4083,"Rude Story Cards. An easy, fun & outrageous party card game","Tabletop Games",CA,"2016-08-15 00:00:00","2016-10-14 00:00:00",75.95,91.9,CAD,4,canceled
5264,"New UK Pokemon Store with grading!","Playing Cards",GB,"2017-05-19 00:00:00","2017-07-18 00:00:00",25983.81,90.94,GBP,5,failed
7958,"Reissue Cobra Vipers (Canceled)","Tabletop Games",US,"2013-10-03 00:00:00","2013-11-02 00:00:00",7000,90,USD,6,canceled
5545,BIX,"Tabletop Games",US,"2017-09-08 00:00:00","2017-10-08 00:00:00",250,89,USD,4,canceled
14921,"Help Bring Collectible Gaming to Our Small Town!","Tabletop Games",US,"2014-10-14 00:00:00","2014-11-13 00:00:00",10000,89,USD,8,failed
7636,"Trains of Thought 2nd Edition Tabletop Game","Tabletop Games",US,"2012-12-06 00:00:00","2013-01-05 00:00:00",750,85,USD,3,failed
5997,"Trump Cards","Playing Cards",US,"2016-03-01 00:00:00","2016-03-31 00:00:00",500,85,USD,4,failed
2931,INFECTION,"Tabletop Games",US,"2014-04-28 00:00:00","2014-05-28 00:00:00",12000,76,USD,3,failed
2833,"Blade-Siren - Pathfinder Compatible Hybrid Class","Tabletop Games",US,"2017-07-19 00:00:00","2017-07-24 00:00:00",10,74,USD,37,successful
14825,"Kaolan: The Strategy Battle Card Game","Playing Cards",US,"2017-05-11 00:00:00","2017-06-10 00:00:00",1500,71,USD,3,failed
9023,"Zombie Craze","Tabletop Games",CA,"2015-10-16 00:00:00","2015-10-23 00:00:00",11479.3,68.88,CAD,4,failed
3384,"Magnetic Resin Miniature Bases by Broken Halo Games","Tabletop Games",US,"2016-06-01 00:00:00","2016-07-01 00:00:00",900,64,USD,7,failed
7989,"Poker Chips for MTG Counters | Magic: The Gathering","Tabletop Games",US,"2015-01-23 00:00:00","2015-02-25 00:00:00",10000,62,USD,3,canceled
580,"Bats Outta Hell (Lets Try this Again)","Tabletop Games",US,"2016-09-22 00:00:00","2016-11-21 00:00:00",56000,56,USD,3,canceled
6248,"CHARINGO: Charades + Bingo with a Twist!","Tabletop Games",US,"2017-04-12 00:00:00","2017-05-27 00:00:00",25000,56,USD,1,failed
1860,"Fervour - TCG, The Dueling Trading Card Game (Canceled)","Playing Cards",AU,"2016-02-23 00:00:00","2016-03-24 00:00:00",4504.17,45.79,AUD,3,canceled
5224,Slick-Mat,"Playing Cards",US,"2015-02-02 00:00:00","2015-03-04 00:00:00",500,45,USD,1,failed
4247,"Erova: Rise of Vrictus","Tabletop Games",US,"2015-09-01 00:00:00","2015-10-01 00:00:00",4000,38,USD,6,failed
14184,"Powerpuff girls Vs Dexter - A Card Game","Playing Cards",US,"2016-11-08 00:00:00","2016-12-08 00:00:00",5000,37,USD,3,suspended
7744,"Domo (Canceled)","Tabletop Games",US,"2013-10-31 00:00:00","2013-12-30 00:00:00",1000,35,USD,2,canceled
5305,"Illunamatrix - a fun and interactive family game!","Tabletop Games",US,"2015-04-28 00:00:00","2015-05-28 00:00:00",50000,30,USD,1,failed
7444,"Luck of the Leprechauns","Tabletop Games",CA,"2014-05-19 00:00:00","2014-06-18 00:00:00",9247.27,23.12,CAD,1,failed
7863,"WTF Is My Anime Idea - The Card Game (18+)","Playing Cards",US,"2015-05-03 00:00:00","2015-06-02 00:00:00",1000,21,USD,2,failed
10362,"L.A.Z.A. what happens after the zombies apocalypse?","Playing Cards",US,"2014-09-04 00:00:00","2014-10-04 00:00:00",30000,21,USD,4,failed
2128,"Happy Friends Board Game","Tabletop Games",US,"2014-10-21 00:00:00","2014-11-20 00:00:00",100,20,USD,4,failed
5620,"Oraxia: Part 1","Tabletop Games",US,"2015-08-02 00:00:00","2015-09-01 00:00:00",5000,20,USD,1,failed
4151,"GAME: Just Stay Connected","Playing Cards",US,"2017-11-21 00:00:00","2017-12-16 00:00:00",6000,12,USD,2,canceled
2950,"Playing Cards for a Cause startup","Playing Cards",US,"2015-02-17 00:00:00","2015-03-19 00:00:00",1500,11,USD,3,failed
2211,"Fields of Turmoil","Tabletop Games",GB,"2013-10-22 00:00:00","2013-11-19 00:00:00",12150.67,6.48,GBP,4,failed
2016,"Racing Greyhounds","Tabletop Games",US,"2016-04-28 00:00:00","2016-05-28 00:00:00",15000,6,USD,3,failed
6192,"Night Out: A unique drinking board game","Tabletop Games",US,"2013-12-09 00:00:00","2014-01-08 00:00:00",15000,6,USD,2,failed
2325,"WORLD WAR HISTORY","Tabletop Games",MX,"2017-12-27 00:00:00","2018-01-31 00:00:00",3139.39,5.23,MXN,1,live
8201,"E-Card - The Game","Playing Cards",DE,"2017-04-17 00:00:00","2017-05-17 00:00:00",447.16,2.24,EUR,1,failed
1632,"Arrival on Icarison","Tabletop Games",US,"2013-11-15 00:00:00","2013-11-28 00:00:00",2700,2,USD,1,failed
1744,"Blades & Wizardry   Book 1 (Canceled)","Tabletop Games",US,"2013-11-05 00:00:00","2013-12-05 00:00:00",5000,2,USD,1,canceled
3186,Star-Fight,"Playing Cards",FR,"2015-06-15 00:00:00","2015-07-15 00:00:00",21777.95,1.09,EUR,1,failed
6127,"Super 7's (card game)","Tabletop Games",US,"2016-08-08 00:00:00","2016-09-11 00:00:00",500,1,USD,1,failed
13427,"Gamerz Sanctuary Start Up","Tabletop Games",US,"2014-10-22 00:00:00","2014-12-21 00:00:00",38000,1,USD,1,failed
791,"Galactile Galactic Supremacy","Tabletop Games",CA,"2014-07-24 00:00:00","2014-09-22 00:00:00",67494.6,0.9,CAD,1,failed
394,"Your Way Game Board","Tabletop Games",US,"2014-08-05 00:00:00","2014-09-04 00:00:00",250000,0,USD,0,failed
2488,"JACKED CARD RACING","Tabletop Games",US,"2011-12-07 00:00:00","2012-02-05 00:00:00",50000,0,USD,0,canceled
4641,SlimeBall,"Tabletop Games",GB,"2015-01-12 00:00:00","2015-02-11 00:00:00",3075.55,0,GBP,0,failed
7018,"Who Gets the Glory","Tabletop Games",US,"2017-10-26 00:00:00","2017-12-01 00:00:00",5000,0,USD,0,canceled
9761,"Latin Heritage Cards: "Learn It, Dream It, Make It..."","Tabletop Games",US,"2010-12-14 00:00:00","2011-03-14 00:00:00",2000,0,USD,0,failed
11939,"The Family Soup Bowl","Tabletop Games",US,"2015-03-18 00:00:00","2015-05-01 00:00:00",2500,0,USD,0,failed
12429,"day 1 - project Charlotte aka Brontosaurus for sale","Tabletop Games",GB,"2018-01-01 00:00:00","2018-01-31 00:00:00",34099.43,0,GBP,0,live
13977,"Starry Cats","Tabletop Games",US,"2017-08-31 00:00:00","2017-09-30 00:00:00",1500,0,USD,0,canceled
14174,"Medieval Decimation (Canceled)","Tabletop Games",US,"2011-09-21 00:00:00","2011-11-20 00:00:00",1000,0,USD,0,canceled
5454,"Presidential Heads of Hairs - For People who are into Hair","Playing Cards",US,"2015-09-21 00:00:00","2015-10-21 00:00:00",10000,0,USD,0,failed
9784,Coven,"Playing Cards",US,"2015-07-27 00:00:00","2015-08-26 00:00:00",5000,0,USD,0,failed
10219,"Donald Trump Satire Trading Card Game","Playing Cards",US,"2017-10-28 00:00:00","2017-11-27 00:00:00",2000,0,USD,0,failed
11956,"Gardenscape Card Game (Canceled)","Playing Cards",US,"2015-01-15 00:00:00","2015-01-30 00:00:00",1200,0,USD,0,canceled
